customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
2c143a285d05f7ed636955c1487082dc,c3733cbdb41f37b5477b2c01c523e220,35790,curvelo,MG
f69eb006d41805e8d520d33e96a6394b,c3733cbdb41f37b5477b2c01c523e220,35790,curvelo,MG
c681ee0e01f73086435bbcc30cc1dc6f,c36acb527b8f2c464abd036b879f4ec8,20250,rio de janeiro,RJ
3b591652b5b59d3e035281d4597a81e2,c36acb527b8f2c464abd036b879f4ec8,20250,rio de janeiro,RJ
c33fea2ee6ecfce97805a9206d0b72ef,c35ffdd9679e194c3673533720b5e00c,13670,santa rita do passa quatro,SP
8c5f7a81527f366bc6a0d6fa4834ba19,c35ffdd9679e194c3673533720b5e00c,13670,santa rita do passa quatro,SP
b28dc057a0489d3bacc53eab4fa4d2bb,c32c120fa230c291ecc017406aa2f39d,22710,rio de janeiro,RJ
749a270cfd211b20bea5c61663a99542,c32c120fa230c291ecc017406aa2f39d,22710,rio de janeiro,RJ
5bcffa803015a00394cd82974a7b0ebd,c2f7ac13c2e0937f956659002e5d5783,64002,teresina,PI
963284c9d45bcbe8b9bf09773b58d1c8,c2f7ac13c2e0937f956659002e5d5783,64002,teresina,PI
e22da2634721c7cb676fc0a5da6317f3,c2e9a50bcf76b5783bc96f906f95bceb,35367,matipo,MG
74d653f3908d54caef36bd9b9a3c7627,c2e9a50bcf76b5783bc96f906f95bceb,35367,matipo,MG
d086a279ceb2b9b292aa7532ed22b9d7,c2b85b27ebd380c2c156e3e8773bd4c6,13670,santa rita do passa quatro,SP
199b9ae9fb9231bc21cd1c2ade5ba3be,c2b85b27ebd380c2c156e3e8773bd4c6,13670,santa rita do passa quatro,SP
e2a98952cebd52ecce28658d64153500,c2b85086965c0fed46df434ddd474a9a,41152,salvador,BA
1cbe9451567408725b5ab9c1b6f848eb,c2b85086965c0fed46df434ddd474a9a,41152,salvador,BA
0bc91e14cb93aab1b6f6730922a31aad,c2a444c39a2d87b50039f910db917e3d,37551,pouso alegre,MG
b076d33913c27684d0485cc0110d9e0c,c2a444c39a2d87b50039f910db917e3d,37551,pouso alegre,MG
e9e5ffc30dcb7794bf60f1bd35d999b7,c297bb9230dc3152522d0c2b4caa7a1a,8773,mogi das cruzes,SP
3985d677d82341e381758018d936ef49,c297bb9230dc3152522d0c2b4caa7a1a,8773,mogi das cruzes,SP
af39d6939664bd5a5a8edb2ac00c4df5,c2919fbdb45366551c1e80d5cb35cd3f,38061,uberaba,MG
0523cd19f27a70bda29f2efb68a2db10,c2919fbdb45366551c1e80d5cb35cd3f,38061,uberaba,MG
cc2012f88759d6b5f92e348658b73465,c2919fbdb45366551c1e80d5cb35cd3f,38064,uberaba,MG
cb1d0195fb95cef5d3227a964c936f8d,c28b1528e093df4b2a5d47f6f2b0d5fb,13256,itatiba,SP
c01280b92a482132cce4f7cc5866508d,c28b1528e093df4b2a5d47f6f2b0d5fb,13256,itatiba,SP
08d60807ea32c90570919ad6b1f0b0d2,c27a30338b5d9d59399825f77e7dcc61,65085,sao luis,MA
c39a8bfecb3528240e368385de24ebaf,c27a30338b5d9d59399825f77e7dcc61,65085,sao luis,MA
52cbc1b147fea486193ee68db886f4ef,c27a30338b5d9d59399825f77e7dcc61,65085,sao luis,MA
b30192224acb66749e127b1e0c733d0f,c25d2fb6d22e04ce43c3652e3cacadad,22770,rio de janeiro,RJ
ce86321953a0e590bef64f5823dac5fd,c25d2fb6d22e04ce43c3652e3cacadad,22710,rio de janeiro,RJ
1393ce4aab394aadb6d9df4c59c90363,c25d2fb6d22e04ce43c3652e3cacadad,22770,rio de janeiro,RJ
569cf68214806a39acc0f39344aea67f,c2551ea089b7ebbc67a2ea8757152514,44380,cruz das almas,BA
c9f8da8278a23eb777ede2591b9ad3ee,c2551ea089b7ebbc67a2ea8757152514,44380,cruz das almas,BA
b62747c86e1f3e8d299ea29af72a22f6,c1ef581a9af244904429f1828f2747b8,16050,aracatuba,SP
f46b0601b70c9fe11759823e2e6520bf,c1ef581a9af244904429f1828f2747b8,16050,aracatuba,SP
d34f8cfb470101977d2353534820fba7,c1d43ef6f70aff50201a1b882176a346,74936,aparecida de goiania,GO
f2be8c3486681610dd9649534c41f7ae,c1d43ef6f70aff50201a1b882176a346,74936,aparecida de goiania,GO
0875fa3920dc15daafa737cbfa1392e2,c1c17398c133e0b88ab63b2e29dbb2bf,30140,belo horizonte,MG
453b036c1075f7deb830bb6205468b94,c1c17398c133e0b88ab63b2e29dbb2bf,30140,belo horizonte,MG
89340e86033855c57afc47ba2d31679b,c1a57f5222ef4a8987b8477784809637,38742,patrocinio,MG
2308ee1f4681e93de3a682e4411ee5d2,c1a57f5222ef4a8987b8477784809637,38742,patrocinio,MG
d3aaa445c6fef4c3f966c4d07b8bf1bf,c1977e8e3ea0900e70cd1dd70123d382,15500,votuporanga,SP
9dada6035f2fa20b18915fdc4067a378,c1977e8e3ea0900e70cd1dd70123d382,15503,votuporanga,SP
e1be54348f99cd564abe01493dbb0a69,c17dec01473d89441bb6a93fcb58e663,36140,lima duarte,MG
a376d33e913d46ab63dc70ed9153a1b8,c17dec01473d89441bb6a93fcb58e663,36140,lima duarte,MG
fe1cc174642276d82248a481bc4c083a,c17db1418a98b4a6d1dcad61cc579c70,79460,corguinho,MS
cffe268026902829ca5d41cd554b4788,c17db1418a98b4a6d1dcad61cc579c70,79460,corguinho,MS
4feab9208df26bd57b2ffcff0d4dd9cf,c17526359e1068290ebf7dd22a856de7,13224,varzea paulista,SP
809476bf737c26ec99167089e755cae6,c17526359e1068290ebf7dd22a856de7,13226,varzea paulista,SP
10408208bd283f97071e63a15e1277fe,c169c9937db997a267f749cdd64c161f,80210,curitiba,PR
4a4f1dbbfa271ffdb1582b3c504b6385,c169c9937db997a267f749cdd64c161f,80210,curitiba,PR
eddafa563c1d1e0d331c37d9927bcfad,c143eafe10719dcc7dc0a855b2e3554d,22765,rio de janeiro,RJ
3c6b53c8e45e6e5dade9f914c7c22c46,c143eafe10719dcc7dc0a855b2e3554d,22765,rio de janeiro,RJ
14d5fb1a68df603dfdf3cf4d7b75306f,c130bf40aa6d3bdb444b04a8d78adf5a,5363,sao paulo,SP
069dca5337f1cf3f778d0cfa43ce8dd9,c130bf40aa6d3bdb444b04a8d78adf5a,5363,sao paulo,SP
da3f5b022a86cccecadb183b099d4eff,c1133ec81daffffd4871e9353a3c8fb3,37552,pouso alegre,MG
ef898057565789279a822bd22a0b6dc0,c1133ec81daffffd4871e9353a3c8fb3,37552,pouso alegre,MG
e4987985a80c0f9415dec5c077e9e2eb,c0fcb07a9959ae14f01bad208e445cc4,22793,rio de janeiro,RJ
3cc48db026d3e3415d16d08ee5eadb0a,c0fcb07a9959ae14f01bad208e445cc4,22793,rio de janeiro,RJ
03ebf79c58f0c3be1cc8895f1829ca79,c0fc2e3595c750de75d36e7db9399e83,19200,pirapozinho,SP
e7105b76f473123dba8054434c88adb2,c0fc2e3595c750de75d36e7db9399e83,19200,pirapozinho,SP
2584a8c397f871fab8d373d60dedd289,c0f139fe95b95fe9648723696465c72b,30350,belo horizonte,MG
4eccfbae6ae2126a462a53d2cda99572,c0f139fe95b95fe9648723696465c72b,30350,belo horizonte,MG
4c8558c5a434a901a4f81fdf824cf4d6,c0ceb197de4a31388883a6369ec291d6,3133,sao paulo,SP
d4ade0e56c661ccfa575bc4270970209,c0ceb197de4a31388883a6369ec291d6,6775,taboao da serra,SP
3f83e6393c2e518068d45d536424ccba,c0ab0c71f36879a7e904700157a6d88c,13905,amparo,SP
1fef69d2c1caa29efde6334f753dc41a,c0ab0c71f36879a7e904700157a6d88c,13905,amparo,SP
d568462c9f4f5390aca515ba350e0a47,c0842fc6a034863db2d8479df8435492,3227,sao paulo,SP
9c5d4f7696c5995b5f6034a0597c8a40,c0842fc6a034863db2d8479df8435492,3227,sao paulo,SP
44624c889935b95b1b070efaa459de42,c0779cfb3d6695eb9a6c14772852e10e,29300,cachoeiro de itapemirim,ES
3d455fb7aa499fd0cea2a2306b4c43ad,c0779cfb3d6695eb9a6c14772852e10e,29300,cachoeiro de itapemirim,ES
123b19b05143cdc8bed675b0470a76e5,c05e676aa7a9139b522ba75149226825,5756,sao paulo,SP
b66808c23aa8f646bbd3ee4326408c22,c05e676aa7a9139b522ba75149226825,5756,sao paulo,SP
5f302af18bb0da175bc7b0eff5307451,c0536ee7a009264e0f1bf1c8f4c54ad3,14020,ribeirao preto,SP
c8a84c4b2aea91e2cfd48a87ae2a8947,c0536ee7a009264e0f1bf1c8f4c54ad3,14020,ribeirao preto,SP
56f9cc5ad6362c75ae28d2a73c27744c,c04a6c1c190e47ec62b4bb139921331a,21060,rio de janeiro,RJ
508012eabfc8058bd4b0eda92e05259b,c04a6c1c190e47ec62b4bb139921331a,21060,rio de janeiro,RJ
ef9b9b1cb4921466d4190e3116fe248e,c0394cfa96258a94e368499f919a3ba6,4703,sao paulo,SP
2f6014fe90cb09655c6f5d9259381c8e,c0394cfa96258a94e368499f919a3ba6,4703,sao paulo,SP
2c053a3d38bfbbb1e805253ca0ab12a5,c0378e9280a6e9401f2b0fd4a288496b,30421,belo horizonte,MG
d7c95dc1ece116c14188092ead3d0951,c0378e9280a6e9401f2b0fd4a288496b,30421,belo horizonte,MG
cfaa50273d7dd437aaa48b344de64ba5,c036799f1b7d9832bfa372f83278182a,80035,curitiba,PR
acf93fbd81965a5131b63e3681954539,c036799f1b7d9832bfa372f83278182a,80035,curitiba,PR
611403f0a97f08c990860b6932d213f4,c0118e2c0a037c31aeca71d0b81f66a1,13857,estiva gerbi,SP
140e06ed00056011aa7326bcc0cd10e1,c0118e2c0a037c31aeca71d0b81f66a1,13857,estiva gerbi,SP
9d47cabccbbfc9e98cde0402fae92cb3,c0118e2c0a037c31aeca71d0b81f66a1,13857,estiva gerbi,SP
5a614e662afcf66da8c7bbdf13e81c50,bfe1ecef0f01ad67e5e0cf1860e94e60,17800,adamantina,SP
26cad29ce2fd0d9203145f2d71b7aa43,bfe1ecef0f01ad67e5e0cf1860e94e60,17800,adamantina,SP
02acb1d49edb6c09b61d2f496afc61b5,bfe14bfa136397036c4fd0cade75c68c,29142,cariacica,ES
a9c72b55b1c016dee23e8aaa035e382d,bfe14bfa136397036c4fd0cade75c68c,29142,cariacica,ES
fb6b2ffbd90d13121790ece0d783211d,bfcdddab5a2fe5dd1d1b8330795f4061,6774,taboao da serra,SP
2920fb46b9b54caf47e17d137ca38985,bfcdddab5a2fe5dd1d1b8330795f4061,6774,taboao da serra,SP
af78298eafb020d57a32bf087b80681f,bfca7a9e3e07df51447510ede80822ec,22750,rio de janeiro,RJ
5fc6c91894c2954d8d5a1709e3b501cd,bfca7a9e3e07df51447510ede80822ec,22750,rio de janeiro,RJ
3a16dccb1c97f2ce9f9272fab067d967,bfc84496b1100cbbd83a6f8087526168,3585,sao paulo,SP
2d90e35c08e9844be3e33d7be88d5d7b,bfc84496b1100cbbd83a6f8087526168,3585,sao paulo,SP
1e1eb493ebb506c5746599158df96f52,bfb33fedf91eb21f6d32ad5345989a6e,4044,sao paulo,SP
943ffeba4ca00dd9979a19d864743508,bfb33fedf91eb21f6d32ad5345989a6e,4114,sao paulo,SP
9fc2d593b91e86741a67c7da20f0ba0e,bf7e07e4ccc7df0889db4653d60c3f27,18055,sorocaba,SP
5cbf1c7456d9789a9c0955daffca1546,bf7e07e4ccc7df0889db4653d60c3f27,18055,sorocaba,SP
775e5b39bea2cf3e7080071ddbf9d708,bf79e2be560481b2e6014798b4331a18,13290,louveira,SP
b1fdee92f68361d797b80f10f3f3a1c4,bf79e2be560481b2e6014798b4331a18,13290,louveira,SP
b3c9b5795c9e172c44c29fbb63f750d8,bf6656ef50e6fd00e7517b01d615b4f3,29102,vila velha,ES
3414c83e2c90da70206c954609868183,bf6656ef50e6fd00e7517b01d615b4f3,29104,vila velha,ES
7b0b3ff8c45390829d0e80dcc2a0079b,bf6656ef50e6fd00e7517b01d615b4f3,29104,vila velha,ES
cd4f23e2a5efab41854191b78cab6c38,bf6504419e536f7c4c2461ebb0689d48,5592,sao paulo,SP
200c580999cc1e2c937f6e2f82eb04d3,bf6504419e536f7c4c2461ebb0689d48,5592,sao paulo,SP
016965c9f3a690af0314cdc8389c28e5,bf59acdae64e9900fd93e4847baa1978,8080,sao paulo,SP
f90389504400442cf00ae1b04e8280a9,bf59acdae64e9900fd93e4847baa1978,8080,sao paulo,SP
1acf5b3f74154a077902cc31167839db,bf482716881b0c14af9efda1fc58a649,20940,rio de janeiro,RJ
48f604f54860c1cb6d76ad2a8217ff4d,bf482716881b0c14af9efda1fc58a649,20940,rio de janeiro,RJ
a930e8971b7eed8b6fd594e8bc933058,bf448042b40749d8b95fe00c08a9b5cb,33125,santa luzia,MG
498e133a13395236012aed36ccde9a42,bf448042b40749d8b95fe00c08a9b5cb,30190,belo horizonte,MG
f5dcbb401660482ff93b39d3aa1edb7a,bf429f20c75a39eab83442cda8e59832,98804,santo angelo,RS
a2d44a06da0675bb88972fe303c554e4,bf429f20c75a39eab83442cda8e59832,98804,santo angelo,RS
cce8a7da61bf170e0e1780b28b1e3ac6,bf257f507db19138f5bc4065313c1f87,6764,taboao da serra,SP
fe55fedfef0683a529b51a9444214ea7,bf257f507db19138f5bc4065313c1f87,6764,taboao da serra,SP
d631d717fc0e961b0efea61a320d8152,bf1dd33f93c58ea45d677d7e871e098e,5136,sao paulo,SP
61d049f3ebaf63f74e7c8c5289f19845,bf1dd33f93c58ea45d677d7e871e098e,5136,sao paulo,SP
61544bf6d5b15f5dcec75603b22fcda8,bf087cbc0138d7066e1c41d1a97973dd,26562,mesquita,RJ
c05d3c1fba5e86a3c980f6737860d56b,bf087cbc0138d7066e1c41d1a97973dd,26562,mesquita,RJ
8fe693b836b15ebda5ba1b71fe254a75,befed7f0bf7fc3d0262b0f95989a36ae,58058,joao pessoa,PB
d7c92025f19ea01749d4977570bce493,befed7f0bf7fc3d0262b0f95989a36ae,58058,joao pessoa,PB
9bedb2b2aabcd702476cdaabaf178ab3,beceaa52fb2f761e647222b3cf7ce0b2,88200,tijucas,SC
de0bac8d2ff6055f46241e3939e30a32,beceaa52fb2f761e647222b3cf7ce0b2,88200,tijucas,SC
01ea4160e63a7ce5101967e07ddf4c18,be33ce67f6c02b468b94afa895a955fe,34800,caete,MG
8c517daf8df92143b97b5da73c21159d,be33ce67f6c02b468b94afa895a955fe,34800,caete,MG
00c23397b535962f65c89900d6a9ab22,be31ab006786747df81854035a1960f4,13505,rio claro,SP
4956cfa41268f0de55f989555c81ddde,be31ab006786747df81854035a1960f4,13505,rio claro,SP
2a94748098414e6b930b6900a2d27bcf,be08ef2ebaeb41941a53aa75db874099,35488,itaguara,MG
8b03ea3f9f3057112117ca08e7c3212b,be08ef2ebaeb41941a53aa75db874099,35488,itaguara,MG
a428b29ed08b54ee2ba2c4f06f1a0172,bdfd71dfee6faa67122cc7cdbc14d9f7,3707,sao paulo,SP
6d6c463b94097087e913961d4484c480,bdfd71dfee6faa67122cc7cdbc14d9f7,3707,sao paulo,SP
5123a836ba289609cd3d54332637ca88,bdde9ce1c27b88a7fe3ef13ad6a80b5f,2217,sao paulo,SP
9a0480bdb0c0c8e63a17be53e1faf91f,bdde9ce1c27b88a7fe3ef13ad6a80b5f,2217,sao paulo,SP
b31e7de8c467009778684d5a380d6c91,bdbc3238ae12ff1aab4853dbcbc2241c,30360,belo horizonte,MG
fae1f4f32e8b79e0701708c0b6bcb086,bdbc3238ae12ff1aab4853dbcbc2241c,30360,belo horizonte,MG
f9b311e286445b71d5b5d0ec5b3076ab,bdb40fdb1df62064c8ee38b845459e77,5006,sao paulo,SP
03021263578e74c1f2bd92697a37d93b,bdb40fdb1df62064c8ee38b845459e77,5006,sao paulo,SP
1afcc25251c2502be51c0c0805015215,bd9faf610de6660a02b39510406c8e9f,19600,rancharia,SP
08f70611f271f98cf3f7d7b15f257a9e,bd9faf610de6660a02b39510406c8e9f,19600,rancharia,SP
0d34dca8c8a02afc52be8689c8774af6,bd8ee6a65c4d647953792da821444580,4543,sao paulo,SP
ff5a0334a979c80401bdb686ebe6512a,bd8ee6a65c4d647953792da821444580,4543,sao paulo,SP
bfc0d6ebdaec3937d7dffc39fa93fb91,bd8e0f3ea9fb694fc53c7a358643fc06,74435,goiania,GO
6cbc59fd1d1f852406689ea9ad5fbffa,bd8e0f3ea9fb694fc53c7a358643fc06,74580,goiania,GO
c4df73f215e54692735130c2e738c177,bd8bee2d841f2573c7c4f2d49dfdcaf0,6440,barueri,SP
1ea95ad24c86534af3ded05ee2d7aefe,bd8bee2d841f2573c7c4f2d49dfdcaf0,6440,barueri,SP
0415764d7efe50fff280fafa9777b327,bd86b1862fe796149a4d2af57bd85451,48668,barra do tarrachil,BA
51eacbaffd2fa372bf9853dacf832c9d,bd86b1862fe796149a4d2af57bd85451,48668,barra do tarrachil,BA
9953831663e9cea0823e292888b62b4e,bd86b1862fe796149a4d2af57bd85451,48668,barra do tarrachil,BA
88e8891e0592cb4850bdc4649ef72a9c,bd748b6890efcaa0e79187653b2d6a91,30150,belo horizonte,MG
64b84651f1893e87834bad15469dcbb4,bd748b6890efcaa0e79187653b2d6a91,30150,belo horizonte,MG
7eaaeccd5ca09382ddbd7364793f5d55,bd0f8d6b6bc185debdf79f91ba30fdc6,5020,sao paulo,SP
92b3d4d2f79520dcb1433a7be39499fc,bd0f8d6b6bc185debdf79f91ba30fdc6,5020,sao paulo,SP
326cbc06e2f48fa67a884ddfa1694412,bd0512ab6c631a62fdc974a682600f56,78635,agua boa,MT
48e60815b9a51a18b2721ea814b574b4,bd0512ab6c631a62fdc974a682600f56,78635,agua boa,MT
1eb544acef426d2268c038b8e3ff1b23,bcfc9032cea53ef734a6008742d954fc,5302,sao paulo,SP
3906fa15ec054091d71e1ab2d6fdb3ee,bcfc9032cea53ef734a6008742d954fc,5302,sao paulo,SP
ee7466b4c80f1bc4f55f2c2ecb0e7c6f,bcfc1d8cf64a476b003cee4599f9fd11,89240,sao francisco do sul,SC
0fd2a829cdb30cc3ff0ae0c398c912f6,bcfc1d8cf64a476b003cee4599f9fd11,89240,sao francisco do sul,SC
9de7fef5728db3b3dbd095e0533f58e4,bcf0a5f0f3ec8639f940749aab360d8f,30570,belo horizonte,MG
89f482330f47b52829093078d2d0aa92,bcf0a5f0f3ec8639f940749aab360d8f,30570,belo horizonte,MG
7388c946a76eef51eb68a9b11bd84efc,bce006e903be688f122a39f45b210090,91760,porto alegre,RS
0ae182964a91768e18dc1770c29f8d32,bce006e903be688f122a39f45b210090,91760,porto alegre,RS
5d453be4ccf49d74d81b4e1f381dac15,bcc9a08b533971412be737fd5bd918b3,88117,sao jose,SC
5e2e02c436037fe3e24aae199cfef092,bcc9a08b533971412be737fd5bd918b3,88075,florianopolis,SC
f1ba5827469c53650930595381439605,bcabe34e299eaf51bb601e89401e25e4,99700,erechim,RS
e07aeffead50e50b8d795fd124fd3241,bcabe34e299eaf51bb601e89401e25e4,99700,erechim,RS
a7a2a5d8f7b07593ff11e73bc4e3f5eb,bc98051cee7c0111167e6f40a4ed76f6,91030,porto alegre,RS
1997e90b0b53f6767e0cc31d58c1db54,bc98051cee7c0111167e6f40a4ed76f6,91030,porto alegre,RS
b4df057c1d0ad86a5600fdecf31d45c0,bc877a9f97bb3f3d4fcd5f86028f81a9,81110,curitiba,PR
6a6cfe6083ae2b03b9b0cfd58d0f8c74,bc877a9f97bb3f3d4fcd5f86028f81a9,81110,curitiba,PR
65b9e6171c6a2d994dcb5a6305317066,bc7b9e0d078c0c01f622b38cfcd7ee9c,28035,campos dos goytacazes,RJ
8b9f55ee19f0356ba6b3f03485e6922d,bc7b9e0d078c0c01f622b38cfcd7ee9c,20521,rio de janeiro,RJ
8fa2c6042b9c1428ed48421012241e65,bc3e7032668d3f411c227eec09221362,33900,ribeirao das neves,MG
8d89b38aed25e930a8c7cab5ec2c2da1,bc3e7032668d3f411c227eec09221362,33900,ribeirao das neves,MG
b4fe4a3c0b4eeb9965ee44a06331d776,bc3e7032668d3f411c227eec09221362,33900,ribeirao das neves,MG
c4333f782a96190eece0b2e3321f4f7a,bc27afa44f5b67b080ab4ba3851a162d,97590,rosario do sul,RS
f6833ccf30c2be3236ddb14118c44f5f,bc27afa44f5b67b080ab4ba3851a162d,97590,rosario do sul,RS
9fdfda7267b95b767604b9c8c8431623,bc2387c48428a2e128eaa3d5b18b3591,25750,petropolis,RJ
936142b381374fdae2041552d1743af7,bc2387c48428a2e128eaa3d5b18b3591,25750,petropolis,RJ
2264bfe104fae1c05829148aabac2f81,bc0d7bb032bbf422fc74bb279c47de1e,5716,sao paulo,SP
9d9087fa1778208535484ce5ecf69f70,bc0d7bb032bbf422fc74bb279c47de1e,5716,sao paulo,SP
5a856c285ea3eaed4bef0c587fde2b49,bc0cc7fd03864119501b931413dde0df,54120,jaboatao dos guararapes,PE
95389eec1d6f5e5a7ed3a2439f08cf62,bc0cc7fd03864119501b931413dde0df,54120,jaboatao dos guararapes,PE
ec972c7a4579ae890c96bd8d9f299354,bbfa16828a49c356b46dcbea56ded834,72115,brasilia,DF
4e251837133d004b7c2827c9a9dae5b3,bbfa16828a49c356b46dcbea56ded834,72115,brasilia,DF
1790ea7644578180c232ae2249ee4486,bbf65e7823171a84e70a495dd6c34ceb,11030,santos,SP
425ce6f29109ed3511a62cd0f92d7170,bbf65e7823171a84e70a495dd6c34ceb,11030,santos,SP
0f35754e1b342fa944b0028c2dddab5d,bbe8686a830c0caaf68452997d73d396,68907,macapa,AP
7ca7b507bcd23c39aad8c8b60041567b,bbe8686a830c0caaf68452997d73d396,68907,macapa,AP
678bbf415fc9b82f51ebb95a642d8c1b,bba29bdc2bd4deeb7bba3c61ea98e012,74453,goiania,GO
db9f09e1ec1d7c46410b18e080e6b76f,bba29bdc2bd4deeb7bba3c61ea98e012,74453,goiania,GO
aa57e2ac661dae06e72fd085abc4b249,bb9de7a757d93065939c7da2a3cd8ce4,55590,ipojuca,PE
0910359fc88a7c2610a39c0d417bd2a0,bb9de7a757d93065939c7da2a3cd8ce4,55590,ipojuca,PE
9f667f9b7e7eea1ef00021153887a4b7,bb99e6ae642f462d7bf05db05fc9aa11,5374,sao paulo,SP
b4486bd4f78522e7a25d6e7b57f2800c,bb99e6ae642f462d7bf05db05fc9aa11,5374,sao paulo,SP
641e3183819490fc29ced77d639e9379,bb8486cad0e431659227f6fb18fc6a72,29090,vitoria,ES
4212cb0b515edd1723eb5dade9852916,bb8486cad0e431659227f6fb18fc6a72,29090,vitoria,ES
f4cb708921a954a130649e97f6c8b4fe,bb804ab3b59099c10245f17159faf55e,75620,pontalina,GO
b41c9f4c41248fd5c32bf537312d889e,bb804ab3b59099c10245f17159faf55e,75620,pontalina,GO
95b4cc7e3b32e271d581e3dce4403c77,bb6d785b806cb1eef824812b06b9f15b,3983,sao paulo,SP
be1823d46eaf0218ea7391bfd0cf95e6,bb6d785b806cb1eef824812b06b9f15b,3983,sao paulo,SP
9a8448971700f88cd9be5838b9ead071,bb656eab01a34ac497457c5a92f5bd07,18285,cesario lange,SP
913a32a0484c74b243581cd8b1821ae9,bb656eab01a34ac497457c5a92f5bd07,18285,cesario lange,SP
a03d07bf4aa2b1c94d11585aacbdaac2,bb58670190dba4e9b320f84cb98317a3,28990,saquarema,RJ
a1cfb1c15ebf33417e65760e17dfce1f,bb58670190dba4e9b320f84cb98317a3,28990,saquarema,RJ
1307e6db6ed2a5ec850aba32a6a90bdc,bb58670190dba4e9b320f84cb98317a3,28990,saquarema,RJ
74feb5089eb1fcb37b967edd6964212d,bb4d84a2b45b22ed710ac8c0dec63d1a,8552,poa,SP
f26a435864aebedff7f7c84f82ee229f,bb4d84a2b45b22ed710ac8c0dec63d1a,8552,poa,SP
9032dc74d30c8939efdfc6beb53904d9,bb182f55e4cff6eabfc26d08354b5995,95900,lajeado,RS
d938f73683a2702cbef83047c31c611f,bb182f55e4cff6eabfc26d08354b5995,95900,lajeado,RS
35bfa7ce75679810efa7d433811c6945,bb0aea12660bf8bd536b39fddbc336ee,71665,brasilia,DF
fba329d7c026661be9487ed474865365,bb0aea12660bf8bd536b39fddbc336ee,71665,brasilia,DF
65a60febfb84d9080ba940046cb70dc0,baffecbd1fcc31f8a415cef1cd8cf772,12281,cacapava,SP
c6ab84872f21f56c05e6c4ce5d7b9d18,baffecbd1fcc31f8a415cef1cd8cf772,12286,cacapava,SP
015c5e6d8c584992072dd7b69f2fad3e,baad97a77fafd04f72a7f874dd67b37e,3589,sao paulo,SP
cbcfae7b60710216bbea3d587a83af2e,baad97a77fafd04f72a7f874dd67b37e,3589,sao paulo,SP
7349bc741ff5280290064d08ecf1eb62,baa8144c90cc484cda27858b86a32f99,6233,osasco,SP
0d9734a4567cc69f0c6631ef532eb423,baa8144c90cc484cda27858b86a32f99,6233,osasco,SP
ac991e5e333b60f5ade4f3b2f7222f3a,ba87a137c5191264841e0be40e53f4ed,37800,guaxupe,MG
d6d663ce0537715bec2020af3d3c9045,ba87a137c5191264841e0be40e53f4ed,37800,guaxupe,MG
ab66e397db1b48e3bde13be7bc47aaf2,ba87a137c5191264841e0be40e53f4ed,37800,guaxupe,MG
a7c87c25dbdded68c26c640582cb5ddb,ba84da8c159659f116329563a0a981dd,25635,petropolis,RJ
55c9dad94ec1a2ba57998bdb376c230a,ba84da8c159659f116329563a0a981dd,25635,petropolis,RJ
de3375390ab39702b7268a2d01cb5e9c,ba84da8c159659f116329563a0a981dd,25635,petropolis,RJ
3f6c3d9854506e3351e40a91f8b85b7d,ba77e9b6506636dcbd03e463d4786f24,95059,caxias do sul,RS
62d50e9a714ac024c196d9548594e2aa,ba77e9b6506636dcbd03e463d4786f24,95059,caxias do sul,RS
91c72356a1fc125b59e0da51ec66bd74,ba77e9b6506636dcbd03e463d4786f24,95059,caxias do sul,RS
b98ebbd8ea221e3debc0436d74d31e6d,ba54ee5be417c0558c060a3186451248,37590,jacutinga,MG
a2663cf48e786b502fdf0faf6a07454d,ba54ee5be417c0558c060a3186451248,37590,jacutinga,MG
151b1695d3bed9df99aeda2c19ea3e2e,ba31ea04a575dfe13ef189d5dc797a5f,14870,jaboticabal,SP
bb0c8fe6fc83eae94e358e1b9d9e6caa,ba31ea04a575dfe13ef189d5dc797a5f,14870,jaboticabal,SP
5043e611d34f6ad724ca658aa22cc43c,ba16ab3721ffd6b57fc87a7a4f6a4fcf,11420,guaruja,SP
ef9e24d18ac44872aa39e9bb721f9880,ba16ab3721ffd6b57fc87a7a4f6a4fcf,11420,guaruja,SP
f60105561ba924f5c86f56fb9aedf5f8,ba0c0e497661b804dbb590a6c5660b77,1520,sao paulo,SP
ca7852d5cebcef492e32d92050eea7d1,ba0c0e497661b804dbb590a6c5660b77,1520,sao paulo,SP
a43a79dd4f99afae882ef0a2e89bc14e,ba06852aa0cfbaf3e534272d2be15a96,24120,niteroi,RJ
b3f3105461c1fbbfa2643be0e7ef3359,ba06852aa0cfbaf3e534272d2be15a96,24120,niteroi,RJ
1840ec1e113cdef52138fba79e65848f,b9fd889214fcb1a45e4cd51f5af6cba3,6409,barueri,SP
e8421b7126d1f630d22da5cd66093b59,b9fd889214fcb1a45e4cd51f5af6cba3,6409,barueri,SP
822d3f50f2d532e37c9fbdb13cce5f77,b9fc2d4c90bdadc7052fabe8353084ed,75709,catalao,GO
309239af9998f640f8572abd96482709,b9fc2d4c90bdadc7052fabe8353084ed,75709,catalao,GO
e8e810a3ec8dab981ac0cad1fb00312a,b9fba7ed7a4f5761ffd6c407ad764503,13426,piracicaba,SP
2f8945b7099bc669d7e29cc676ead286,b9fba7ed7a4f5761ffd6c407ad764503,13426,piracicaba,SP
